,Unnamed: 0,id_number,fiscal_year,department_name,vendor_name,transaction_date,dollar_amount,authority,btrc,government_activity,fund_group_name,fund_type,fund_name,fund,account_name,account_code,transaction_id,expenditure_type,fiscal_month_number,fiscal_year_month,fiscal_year_quarter,calendar_month_number,calendar_month_year,calendar_month,data_source,authority_name,department_number,vendor_id,zip,payment_method,payment_status,inv_num,inv_date,inv_line,inv_dist_line,po_num,description,detailed_item_description,procurement_organization,supplier_city,supplier_country,site_location,currency,value_of_spend,vendor_num,program,invoice_due_date,invoice_discount_due_date,discount,po_date,po_line_number,buyer_name,bu_name,sales_tax_percent,sales_tax,item_code,item_code_name,unit_price,quantity,receiver_id,settlement_judgment,authority_link
688,74552.0,6709333,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,1645.27,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,4,16,CPO88200000485915,,"SERVICE, SCRAPING, REG. TIME",CITY,COMPTON,US,LOS ANGELES,USD,1661.89,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,16.62,2020-04-30T00:00:00.000,4.0,36634.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.394,4218.0,200000141229,,
689,74553.0,6709332,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,246.79,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,2,14,CPO88200000485915,,"LABOR, REPAIR, PREPARATION OF FLOOR, REG. TIME",CITY,COMPTON,US,LOS ANGELES,USD,249.28,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,2.49,2020-04-30T00:00:00.000,2.0,36634.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.0591,4218.0,200000141229,,
690,74554.0,6709331,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,246.79,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,1,13,CPO88200000485915,,"LABOR, REPAIR, PREPARATION OF FLOOR, REG. TIME",CITY,COMPTON,US,LOS ANGELES,USD,249.28,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,2.49,2020-04-30T00:00:00.000,1.0,36634.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.0591,4218.0,200000141229,,
691,74555.0,6709330,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,210.36,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,12,24,CPO88200000485915,,"ADHESIVE, RUBBER TILE, ""JOHNSONITE"", (OR EQUAL),  4 GAL CONT",CITY,COMPTON,US,LOS ANGELES,USD,212.3,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,1.94,2020-04-30T00:00:00.000,13.0,36634.0,CITY,9.5,18.43,312016.0,OTHER ADHESIVES AND SEALANTS,97.027425,2.0,200000141229,,
692,74556.0,6709329,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,368.14,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,11,23,CPO88200000485915,,"ADHESIVE, TILE IN 4 GAL. CONTAINER. HENRY'S #430",CITY,COMPTON,US,LOS ANGELES,USD,371.54,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,3.4,2020-04-30T00:00:00.000,12.0,36634.0,CITY,9.5,32.26,312016.0,OTHER ADHESIVES AND SEALANTS,48.513713,7.0,200000141229,,
693,74557.0,6709328,2020,RECREATION AND PARKS,V T P INC,2020-06-24T00:00:00.000,1853.89,,25395.0,CULTURAL AND RECREATIONAL SERVICES,GOVERNMENTAL,SPECIAL REVENUE,RECREATION AND PARKS,302,CONTRACTUAL SERVICES,003040,AD26200000101692,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,88.0,000025620,90222,CHECK,PAID,IN88200000173080,2020-06-22T00:00:00.000,3,15,CPO88200000485915,,"LABOR, CUSTOM PREP. OF FLOOR, REG. TIME",CITY,COMPTON,US,LOS ANGELES,USD,1872.62,000025620-V T P INC,RECREATION AND PARKS,2020-06-30T00:00:00.000,2020-06-30T00:00:00.000,18.73,2020-04-30T00:00:00.000,3.0,36634.0,CITY,0.0,0.0,721027.0,FLOORING SERVICE,49.27955,38.0,200000141229,,
694,74571.0,6709282,2020,NON_DEPARTMENTAL,"FSY ARCHITECTS, INC.",2020-06-15T00:00:00.000,14931.66,,980990.0,GENERAL GOVERNMENT,GOVERNMENTAL,SPECIAL REVENUE,MICLA LEASE REV COM PAPER NTES,298,MANCHESTER JR ARTS CENTER/VISION THEATRE IMPROVEMENTS,50PTVT,AD26200000098155,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,50.0,100022725,90039,CHECK,PAID,PRC502029850M034,2020-06-08T00:00:00.000,1,1,SC50CO18106420M,MANCHESTER ARTS CENTER VISION THEATER PHASE II & III,"CO106420, INV#1321.00-43, MANCHESTER ARTS CENTER VISION THEATER",,,,,USD,,"100022725-FSY ARCHITECTS, INC.",MICLA LEASE REV COM PAPER NTES,,,0.0,2019-11-18T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
695,75113.0,6708759,2020,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,INTUITIVE REAL ESTATE SOLUTIONS LLC,2020-06-18T00:00:00.000,4815.0,,2697988.0,COMMUNITY DEVELOPMENT,GOVERNMENTAL,SPECIAL REVENUE,LOW AND MODERATE INCOME HOUSING FUND,55J,TECHNICAL CONTRACTS,43R722,EFT26200000013219,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,43.0,VC0000014181,90019,EFT,PAID,PRC432055J430048,2020-06-12T00:00:00.000,1,1,SC43CO19129824Y,"EXTEND EXPIRY 6/30/20, #3


INTUITIVE REAL EST. C-129824","JT; PYMT OF INV# 7100; $4,815; INTUITIVE REAL ESTATE; C-124824; MAY 2020 SERVICES",,,,,USD,,VC0000014181-INTUITIVE REAL ESTATE SOLUTIONS LLC,MONITORING AND TECHNICAL SERVICES,,,0.0,2019-09-03T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
696,75134.0,6708738,2020,GENERAL SERVICES,ALAMEDA CONSTRUCTION SERVICES INC,2020-06-15T00:00:00.000,2278.33,,44245.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONSTRUCTION MATERIALS,003180,AD26200000098336,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,40.0,100004838,90222,CHECK,PAID,PRC4020100406461,2020-06-10T00:00:00.000,1,1,SC40CO20127420M,LINE 10 NTP#2357-5 WO#F4050017,NTP#2357-4 BOE CD9 HOPE ST (STRUCTURAL CONCRETE) WO#F4050012,,,,,USD,,100004838-ALAMEDA CONSTRUCTION SERVICES INC,CONSTRUCTION FORCES,,,0.0,2020-03-11T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
697,75485.0,6708402,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,1984.46,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,13,13,CPO40200000433057,,"SERVICE, SEAL, WAX, BURNISH (BUFF) & CLEAN FLOOR. VCT AND RE",CITY,COMPTON,US,LOS ANGELES,USD,2004.51,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,20.05,2019-10-24T00:00:00.000,13.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.4531,4424.0,200000132895,,
698,75636.0,6708209,2020,INFORMATION TECHNOLOGY AGENCY,3DI INC,2020-06-03T00:00:00.000,21878.0,,495437.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000095333,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,32.0,100029363,92821,CHECK,PAID,PRC322010032S374,2020-05-26T00:00:00.000,1,1,SC32MSACO17122480M,CUSTOMER RELATIONSHIP MGMT (CRM) PROJECT,"CRM PROJECT; PER AMENDMENT #2, CONTRACT EXTENDED TO 2/4/2021",,,,,USD,,100029363-3DI  INC,3-1-1 CITYWIDE SERVICES,,,0.0,2018-07-25T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
699,75637.0,6708208,2020,INFORMATION TECHNOLOGY AGENCY,3DI INC,2020-06-03T00:00:00.000,21878.0,,495437.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,CONTRACTUAL SERVICES,003040,AD26200000095333,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,32.0,100029363,92821,CHECK,PAID,PRC322010032S374,2020-05-20T00:00:00.000,1,2,SC32MSACO17122480M,CUSTOMER RELATIONSHIP MGMT (CRM) PROJECT,"CRM PROJECT; PER AMENDMENT #2, CONTRACT EXTENDED TO 2/4/2021",,,,,USD,,100029363-3DI  INC,3-1-1 CITYWIDE SERVICES,,,0.0,2018-07-25T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
700,75847.0,6708401,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,42.12,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,12,12,CPO40200000433057,,"SERVICE, INSTALL REDUCER/METAL",CITY,COMPTON,US,LOS ANGELES,USD,42.55,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,0.43,2019-10-24T00:00:00.000,12.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.394,108.0,200000132895,,
701,75848.0,6708400,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,4723.43,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,11,11,CPO40200000433057,,"LABOR, COVE SHEET VINYL, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,4771.14,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,47.71,2019-10-24T00:00:00.000,11.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,6.7965,702.0,200000132895,,
702,75849.0,6708399,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,2233.88,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,10,10,CPO40200000433057,,"LABOR, HEAT WELD SHEET VINYL, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,2256.44,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,22.56,2019-10-24T00:00:00.000,10.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,4.5310000000000015,498.0,200000132895,,
703,75850.0,6708398,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,1659.71,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,9,9,CPO40200000433057,,"MOVE, SYSTEM FURNITURE, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,1676.47,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,16.76,2019-10-24T00:00:00.000,9.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,83.82350000000002,20.0,200000132895,,
704,75851.0,6708397,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,2987.7,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,8,8,CPO40200000433057,,REMOVAL OF VCT (NON-ASBESTOS TILE) OVERTIME,CITY,COMPTON,US,LOS ANGELES,USD,3017.88,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,30.18,2019-10-24T00:00:00.000,8.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,1.0244,2946.0,200000132895,,
705,75852.0,6708396,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,7440.53,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,7,7,CPO40200000433057,,"SERVICE, INSTALL, LINOLEUM, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,7515.69,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,75.16,2019-10-24T00:00:00.000,7.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,2.55115,2946.0,200000132895,,
706,75853.0,6708395,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,1443.38,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,6,6,CPO40200000433057,,"SERVICE, FLOORING, RELATED,  OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,1457.96,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,14.58,2019-10-24T00:00:00.000,6.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,66.27080000000001,22.0,200000132895,,
707,75854.0,6708394,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,1982.23,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,5,5,CPO40200000433057,,"SERVICE, SCRAPING, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,2002.25,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,20.02,2019-10-24T00:00:00.000,5.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.67965,2946.0,200000132895,,
708,75855.0,6708393,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,258.55,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,3,3,CPO40200000433057,,"LABOR, REPAIR, PREPARATION OF FLOOR, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,261.16,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,2.61,2019-10-24T00:00:00.000,3.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.08864999999999999,2946.0,200000132895,,
709,75856.0,6708392,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,258.55,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,2,2,CPO40200000433057,,"LABOR, REPAIR, PREPARATION OF FLOOR, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,261.16,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,2.61,2019-10-24T00:00:00.000,2.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.08864999999999999,2946.0,200000132895,,
710,75857.0,6708391,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,179.04,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,1,1,CPO40200000433057,,"LABOR, REMOVAL, COVE BASES, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,180.85,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,1.81,2019-10-24T00:00:00.000,1.0,62203.0,CITY,0.0,0.0,72102702.0,FLOOR COVERING INSTALLATION OR MAINTENANCE,0.16745,1080.0,200000132895,,
711,75858.0,6708390,2020,NON-DEPARTMENTAL - CAPITAL IMPROVEMENT EXPENSE PROGRAM,V T P INC,2020-06-11T00:00:00.000,3674.05,,25395.0,GENERAL GOVERNMENT,GOVERNMENTAL,GENERAL FUND,GENERAL FUND (GENERAL BUDGET),100,ANIMAL SERVICES FACILITIES,00S685,AD26200000097641,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,54.0,000025620,90222,CHECK,PAID,IN40200000163387,2020-06-01T00:00:00.000,4,4,CPO40200000433057,,"LABOR, CUSTOM PREP. OF FLOOR, OVERTIME",CITY,COMPTON,US,LOS ANGELES,USD,3711.16,000025620-V T P INC,GENERAL SERVICES PROCUREMENT,2020-06-17T00:00:00.000,2020-06-17T00:00:00.000,37.11,2019-10-24T00:00:00.000,4.0,62203.0,CITY,0.0,0.0,721027.0,FLOORING SERVICE,66.27080000000001,56.0,200000132895,,
712,75916.0,6708332,2020,NON_DEPARTMENTAL,HARRIS & ASSOCIATES,2020-06-24T00:00:00.000,950.0,,681200.0,GENERAL GOVERNMENT,FIDUCIARY,AGENCY,PUBLIC WORKS TRUST,834,AVAILABLE BALANCE - B PERMITS,50000K,AD26200000101510,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,50.0,100002811,94520,CHECK,PAID,PRC5020834500045,2020-04-30T00:00:00.000,1,5,SC50CO20115235M,834/50/50000K/ER400482/TOS 54 B PERMIT PLAN CHECK (LAMP),"834/50/50000K/ER400482/TOS 54 B PERMIT  (LAMP) INV 42546A, NTP1",,,,,USD,,100002811-HARRIS & ASSOCIATES,PUBLIC WORKS TRUST,,,0.0,2020-06-18T00:00:00.000,2.0,,CITY,0.0,0.0,,,0.0,0.0,,,
713,75917.0,6708331,2020,NON_DEPARTMENTAL,HARRIS & ASSOCIATES,2020-06-24T00:00:00.000,760.0,,681200.0,GENERAL GOVERNMENT,FIDUCIARY,AGENCY,PUBLIC WORKS TRUST,834,AVAILABLE BALANCE - B PERMITS,50000K,AD26200000101510,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,50.0,100002811,94520,CHECK,PAID,PRC5020834500045,2020-04-30T00:00:00.000,1,13,SC50CO20115235M,834/50/50000K/ER400482/TOS 54 B PERMIT PLAN CHECK (LAMP),"834/50/50000K/ER400482/TOS 54 B PERMIT  (LAMP) INV 42546B, NTP2",,,,,USD,,100002811-HARRIS & ASSOCIATES,PUBLIC WORKS TRUST,,,0.0,2020-06-18T00:00:00.000,3.0,,CITY,0.0,0.0,,,0.0,0.0,,,
714,76255.0,6707976,2020,NON_DEPARTMENTAL,D R CONSULTANTS & DESIGNERS INC,2020-06-23T00:00:00.000,694.72,,641677.0,GENERAL GOVERNMENT,PROPRIETARY,ENTERPRISE,SEWER CAPITAL FUND,761,CLEAN WATER PLANNING & DESIGN SERVICES,50SGC3,EFT26200000013392,IMPROVEMENTS OTHER THAN BUILDINGS,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,50.0,100018865,90017,EFT,PAID,PRC50207615S3920,2020-05-29T00:00:00.000,1,14,SC50CO19129655M,"S-1525 CL#3 ATP #3, TO CORRECT SERVICE DATE TO 01.01.2019","INV#7002.33, 04/01/20-04/30/20, TOS 3, C-129655",,,,,USD,,100018865-D R CONSULTANTS & DESIGNERS INC,SEWER CAPITAL FUND,,,0.0,2020-03-12T00:00:00.000,4.0,,CITY,0.0,0.0,,,0.0,0.0,,,
715,76714.0,6707177,2020,BUILDING AND SAFETY,CLAY REED,2020-06-22T00:00:00.000,200.0,,2743288.0,PROTECTION OF PERSONS AND PROPERTY,GOVERNMENTAL,SPECIAL REVENUE,REPAIR & DEMOLITION,346,EXPENDITURE,08000A,AD26200000100371,SUPPLIES & OTHER SERVICES,12,2020-12 (JUN),2020-04,6,"JUNE,2020",JUNE,FMS,,8.0,VC0000019615,90039,CHECK,PAID,PRC0820346080075,2020-06-05T00:00:00.000,1,1,SC08CO20131051M,TO ENCUMBER FUNDS - CLAY REED DBA AAXIS CONSTRUCTION,TO ENCUMBER FUNDS  - CLAY REED DBA AAXIS CONSTRUCTION,,,,,USD,,VC0000019615-CLAY REED,REPAIR & DEMOLITION,,,0.0,2020-06-13T00:00:00.000,1.0,,CITY,0.0,0.0,,,0.0,0.0,,,
